row_id,Design,Previous_description,Description,Fanout,Cap,Slew,Delay,X_drive,Y_drive,X_sink,Y_sink,C_drive,C_sink,X_context,Y_context,σ(X)_context,σ(Y)_context,Drive_cell_size,Sink_cell_size,Delta
9769,s15850,_0718_/B1 (sky130_fd_sc_hd__a22o_2),_0718_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.34,28060.0,198560.0,28060.0,198560.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.30000000000000004
9770,s15850,_0548_/A (sky130_fd_sc_hd__buf_1),_0548_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.32,2.23,39560.0,206720.0,39560.0,206720.0,0.002152,0.13093,39231.42857142857,214880.0,9526.607350943335,12757.93086671973,1.0,1.0,-0.52
9771,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,42714.28571428572,214880.0,11089.176189935326,11856.205126430632,1.0,1.0,-0.5899999999999999
9772,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.05999999999999994
9773,s15850,_0798_/B (sky130_fd_sc_hd__nor2_2),_0798_/Y (sky130_fd_sc_hd__nor2_2),0.0,0.0,0.06,0.51,156860.0,182240.0,156860.0,182240.0,0.00454,0.148325,12000.0,12000.0,0.0,0.0,2.0,2.0,0.050000000000000044
9774,s15850,_0797_/B (sky130_fd_sc_hd__nand2_2),_0797_/Y (sky130_fd_sc_hd__nand2_2),0.0,0.0,0.06,0.61,155480.0,184960.0,155480.0,184960.0,0.004547,0.311289,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
9775,s15850,_0613_/B1_N (sky130_fd_sc_hd__a21boi_2),_0613_/Y (sky130_fd_sc_hd__a21boi_2),0.0,0.0,0.29,2.59,120520.0,187680.0,120520.0,187680.0,0.001577,0.135508,152566.66666666666,194933.3333333333,7436.27146716238,6281.570928783129,2.0,2.0,-0.3799999999999999
9776,s15850,_0536_/A (sky130_fd_sc_hd__buf_1),_0536_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.24,98440.0,209440.0,98440.0,209440.0,0.002152,0.13093,100017.14285714286,163200.0,12871.391681147918,32145.13752757432,1.0,1.0,-0.5000000000000002
9777,s15850,_0554_/C1 (sky130_fd_sc_hd__o311a_2),_0554_/X (sky130_fd_sc_hd__o311a_2),0.0,0.0,0.04,1.67,101200.0,187680.0,101200.0,187680.0,0.002401,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.33999999999999986
9778,s15850,_0541_/A (sky130_fd_sc_hd__buf_1),_0541_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.36,2.42,105800.0,176800.0,105800.0,176800.0,0.002152,0.13093,102251.42857142857,145325.7142857143,4312.846811451529,58122.71812213157,1.0,1.0,-0.5699999999999998
9779,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,113620.0,211382.8571428572,29426.81996637308,26590.894252410115,1.0,1.0,-0.09000000000000008
9780,s15850,_0863_/B1 (sky130_fd_sc_hd__a21oi_2),_0863_/Y (sky130_fd_sc_hd__a21oi_2),0.0,0.0,0.08,0.66,77280.0,233920.0,77280.0,233920.0,0.004515,0.134592,12000.0,12000.0,0.0,0.0,2.0,2.0,0.10999999999999999
9781,s15850,_0862_/B1 (sky130_fd_sc_hd__o21ai_2),_0862_/Y (sky130_fd_sc_hd__o21ai_2),0.0,0.0,0.06,0.57,75440.0,233920.0,75440.0,233920.0,0.004489,0.145579,12000.0,12000.0,0.0,0.0,2.0,2.0,0.08000000000000007
9782,s15850,_0701_/B1_N (sky130_fd_sc_hd__a21boi_2),_0701_/Y (sky130_fd_sc_hd__a21boi_2),0.0,0.0,0.2,2.17,94760.0,214880.0,94760.0,214880.0,0.001577,0.135508,77126.66666666667,223040.0,2124.6489906178226,5440.0,2.0,2.0,-0.24
9783,s15850,_0536_/A (sky130_fd_sc_hd__buf_1),_0536_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.24,98440.0,209440.0,98440.0,209440.0,0.002152,0.13093,103697.14285714286,159314.2857142857,14674.06523347196,25892.77818050357,1.0,1.0,-0.5000000000000002
9784,s15850,_0578_/B1 (sky130_fd_sc_hd__a22o_2),_0578_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.31,46460.0,204000.0,46460.0,204000.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.29000000000000004
9785,s15850,_0548_/A (sky130_fd_sc_hd__buf_1),_0548_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.32,2.23,39560.0,206720.0,39560.0,206720.0,0.002152,0.13093,36602.857142857145,214102.8571428572,9735.847359604802,13664.60843967085,1.0,1.0,-0.52
9786,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,42714.28571428572,214880.0,11089.176189935326,11856.205126430632,1.0,1.0,-0.5899999999999999
9787,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.05999999999999994
9788,s15850,_0628_/B1 (sky130_fd_sc_hd__a22o_2),_0628_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.33,32660.0,212160.0,32660.0,212160.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.24
9789,s15850,_0548_/A (sky130_fd_sc_hd__buf_1),_0548_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.32,2.23,39560.0,206720.0,39560.0,206720.0,0.002152,0.13093,38574.28571428572,212937.14285714287,10190.941822917805,14195.714980568038,1.0,1.0,-0.52
9790,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,42714.28571428572,214880.0,11089.176189935326,11856.205126430632,1.0,1.0,-0.5899999999999999
9791,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.05999999999999994
9792,s15850,_0759_/B1 (sky130_fd_sc_hd__a22o_2),_0759_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.32,45080.0,231200.0,45080.0,231200.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.25
9793,s15850,_0548_/A (sky130_fd_sc_hd__buf_1),_0548_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.32,2.23,39560.0,206720.0,39560.0,206720.0,0.002152,0.13093,36800.0,210217.14285714287,9947.776971095938,11721.725860250152,1.0,1.0,-0.52
9794,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,42714.28571428572,214880.0,11089.176189935326,11856.205126430632,1.0,1.0,-0.5899999999999999
9795,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.05999999999999994
9796,s15850,_0693_/B1 (sky130_fd_sc_hd__a22o_2),_0693_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.33,29440.0,223040.0,29440.0,223040.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.26
9797,s15850,_0548_/A (sky130_fd_sc_hd__buf_1),_0548_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.32,2.23,39560.0,206720.0,39560.0,206720.0,0.002152,0.13093,39034.28571428572,211382.8571428572,9774.06578168788,13482.924650937464,1.0,1.0,-0.52
9798,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,42714.28571428572,214880.0,11089.176189935326,11856.205126430632,1.0,1.0,-0.5899999999999999
9799,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.05999999999999994
9800,s15850,_0573_/A (sky130_fd_sc_hd__buf_1),_0573_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.03,0.66,115920.0,133280.0,115920.0,133280.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.029999999999999916
9801,s15850,_0572_/B (sky130_fd_sc_hd__or2_2),_0572_/X (sky130_fd_sc_hd__or2_2),0.0,0.0,0.05,1.86,108560.0,130560.0,108560.0,130560.0,0.001432,0.314036,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.40000000000000013
9802,s15850,_0571_/S (sky130_fd_sc_hd__mux2_2),_0571_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.04,2.47,103960.0,125120.0,103960.0,125120.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.14000000000000012
9803,s15850,_0549_/B1 (sky130_fd_sc_hd__a22o_2),_0549_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.32,53820.0,228480.0,53820.0,228480.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.29000000000000004
9804,s15850,_0548_/A (sky130_fd_sc_hd__buf_1),_0548_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.32,2.23,39560.0,206720.0,39560.0,206720.0,0.002152,0.13093,35551.42857142857,210605.7142857143,7764.396152892227,12450.465663504125,1.0,1.0,-0.52
9805,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,42714.28571428572,214880.0,11089.176189935326,11856.205126430632,1.0,1.0,-0.5899999999999999
9806,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.05999999999999994
9807,s15850,_0636_/A (sky130_fd_sc_hd__buf_1),_0636_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.03,0.64,123280.0,125120.0,123280.0,125120.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.010000000000000009
9808,s15850,_0635_/B (sky130_fd_sc_hd__or2_2),_0635_/X (sky130_fd_sc_hd__or2_2),0.0,0.0,0.06,1.88,110400.0,122400.0,110400.0,122400.0,0.001432,0.314036,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.3899999999999999
9809,s15850,_0634_/S (sky130_fd_sc_hd__mux2_2),_0634_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.04,2.45,107640.0,119680.0,107640.0,119680.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.13000000000000034
9810,s15850,_0850_/A (sky130_fd_sc_hd__buf_1),_0850_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.62,114080.0,127840.0,114080.0,127840.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.020000000000000018
9811,s15850,_0849_/B (sky130_fd_sc_hd__or2_2),_0849_/X (sky130_fd_sc_hd__or2_2),0.0,0.0,0.05,1.85,110860.0,130560.0,110860.0,130560.0,0.001432,0.314036,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.44000000000000017
9812,s15850,_0848_/S (sky130_fd_sc_hd__mux2_2),_0848_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.04,2.45,109020.0,127840.0,109020.0,127840.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.10000000000000009
9813,s15850,_0704_/B1 (sky130_fd_sc_hd__o211a_2),_0704_/X (sky130_fd_sc_hd__o211a_2),0.0,0.0,0.04,1.43,75900.0,228480.0,75900.0,228480.0,0.002407,0.280161,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.20999999999999996
9814,s15850,_0701_/B1_N (sky130_fd_sc_hd__a21boi_2),_0701_/Y (sky130_fd_sc_hd__a21boi_2),0.0,0.0,0.2,2.17,94760.0,214880.0,94760.0,214880.0,0.001577,0.135508,76973.33333333333,224853.3333333333,2269.126116665473,8309.73726018659,2.0,2.0,-0.24
9815,s15850,_0536_/A (sky130_fd_sc_hd__buf_1),_0536_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.24,98440.0,209440.0,98440.0,209440.0,0.002152,0.13093,103697.14285714286,159314.2857142857,14674.06523347196,25892.77818050357,1.0,1.0,-0.5000000000000002
9816,s15850,_0788_/B1 (sky130_fd_sc_hd__o211a_2),_0788_/X (sky130_fd_sc_hd__o211a_2),0.0,0.0,0.04,1.43,75900.0,223040.0,75900.0,223040.0,0.002407,0.280161,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.20999999999999996
9817,s15850,_0701_/B1_N (sky130_fd_sc_hd__a21boi_2),_0701_/Y (sky130_fd_sc_hd__a21boi_2),0.0,0.0,0.2,2.17,94760.0,214880.0,94760.0,214880.0,0.001577,0.135508,76973.33333333333,226666.66666666663,2269.126116665473,8309.73726018659,2.0,2.0,-0.24
9818,s15850,_0536_/A (sky130_fd_sc_hd__buf_1),_0536_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.24,98440.0,209440.0,98440.0,209440.0,0.002152,0.13093,103697.14285714286,159314.2857142857,14674.06523347196,25892.77818050357,1.0,1.0,-0.5000000000000002
9819,s15850,_0822_/A (sky130_fd_sc_hd__buf_1),_0822_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.57,109940.0,168640.0,109940.0,168640.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.020000000000000018
9820,s15850,_0821_/B (sky130_fd_sc_hd__and2b_2),_0821_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,1.28,104420.0,174080.0,104420.0,174080.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.17999999999999994
9821,s15850,_0820_/S (sky130_fd_sc_hd__mux2_2),_0820_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.05,2.48,99820.0,171360.0,99820.0,171360.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.1200000000000001
9822,s15850,_0834_/B1 (sky130_fd_sc_hd__o21a_2),_0834_/X (sky130_fd_sc_hd__o21a_2),0.0,0.0,0.04,1.36,99820.0,92480.0,99820.0,92480.0,0.002476,0.311289,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.33000000000000007
9823,s15850,_0541_/A (sky130_fd_sc_hd__buf_1),_0541_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.36,2.42,105800.0,176800.0,105800.0,176800.0,0.002152,0.13093,102448.57142857143,158925.7142857143,4213.578956071385,54735.72594967656,1.0,1.0,-0.5699999999999998
9824,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,113620.0,211382.8571428572,29426.81996637308,26590.894252410115,1.0,1.0,-0.09000000000000008
9825,s15850,_0553_/B1 (sky130_fd_sc_hd__o21ai_2),_0553_/Y (sky130_fd_sc_hd__o21ai_2),0.0,0.0,0.07,0.64,101200.0,193120.0,101200.0,193120.0,0.004489,0.145579,12000.0,12000.0,0.0,0.0,2.0,2.0,0.08999999999999997
9826,s15850,_0541_/A (sky130_fd_sc_hd__buf_1),_0541_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.36,2.42,105800.0,176800.0,105800.0,176800.0,0.002152,0.13093,102251.42857142857,144548.57142857142,4312.846811451529,57409.15473701949,1.0,1.0,-0.5699999999999998
9827,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,113620.0,211382.8571428572,29426.81996637308,26590.894252410115,1.0,1.0,-0.09000000000000008
9828,s15850,_0815_/A (sky130_fd_sc_hd__buf_1),_0815_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.57,150420.0,225760.0,150420.0,225760.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.010000000000000009
9829,s15850,_0814_/B (sky130_fd_sc_hd__and3_2),_0814_/X (sky130_fd_sc_hd__and3_2),0.0,0.0,0.04,1.49,144900.0,231200.0,144900.0,231200.0,0.001533,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.19999999999999996
9830,s15850,_0523_/A3 (sky130_fd_sc_hd__a31oi_2),_0523_/Y (sky130_fd_sc_hd__a31oi_2),0.0,0.0,0.11,0.78,145820.0,225760.0,145820.0,225760.0,0.004535,0.124522,150880.0,228480.0,0.0,0.0,2.0,2.0,0.76
9831,s15850,_0521_/D (sky130_fd_sc_hd__and4_2),_0521_/X (sky130_fd_sc_hd__and4_2),0.0,0.0,0.12,2.04,139380.0,225760.0,139380.0,225760.0,0.001568,0.317698,142485.0,223040.0,5329.849904077975,6281.570928783129,2.0,2.0,-0.24
9832,s15850,_0744_/A (sky130_fd_sc_hd__buf_1),_0744_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.04,0.56,118220.0,231200.0,118220.0,231200.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.06999999999999995
9833,s15850,_0743_/D (sky130_fd_sc_hd__and4bb_2),_0743_/X (sky130_fd_sc_hd__and4bb_2),0.0,0.0,0.05,1.8,121900.0,228480.0,121900.0,228480.0,0.00155,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.25
9834,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,111320.0,204000.0,29300.712164268865,28179.69008582836,1.0,1.0,-0.09000000000000008
9835,s15850,_0775_/A (sky130_fd_sc_hd__buf_1),_0775_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.04,0.56,120060.0,217600.0,120060.0,217600.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.04999999999999993
9836,s15850,_0774_/D (sky130_fd_sc_hd__and4bb_2),_0774_/X (sky130_fd_sc_hd__and4bb_2),0.0,0.0,0.05,1.81,121900.0,223040.0,121900.0,223040.0,0.00155,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.28
9837,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,111320.0,204777.14285714287,29300.712164268865,28859.1139355119,1.0,1.0,-0.09000000000000008
9838,s15850,_0646_/A (sky130_fd_sc_hd__buf_1),_0646_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.04,0.55,128800.0,217600.0,128800.0,217600.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.039999999999999925
9839,s15850,_0645_/D (sky130_fd_sc_hd__and4bb_2),_0645_/X (sky130_fd_sc_hd__and4bb_2),0.0,0.0,0.05,1.8,126960.0,223040.0,126960.0,223040.0,0.00155,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.24
9840,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,110597.14285714286,204777.14285714287,28910.377441491903,28859.1139355119,1.0,1.0,-0.09000000000000008
9841,s15850,_0721_/A (sky130_fd_sc_hd__buf_1),_0721_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.03,0.58,132020.0,231200.0,132020.0,231200.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.0
9842,s15850,_0790_/A (sky130_fd_sc_hd__buf_1),_0790_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.04,0.53,75900.0,176800.0,75900.0,176800.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.020000000000000018
9843,s15850,_0789_/B (sky130_fd_sc_hd__and3b_2),_0789_/X (sky130_fd_sc_hd__and3b_2),0.0,0.0,0.04,1.58,74060.0,171360.0,74060.0,171360.0,0.001529,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.29000000000000004
9844,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,118154.28571428572,212160.0,24316.890465369168,25273.07922144299,1.0,1.0,-0.09000000000000008
9845,s15850,_0772_/A (sky130_fd_sc_hd__buf_1),_0772_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.04,0.54,67620.0,176800.0,67620.0,176800.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,0.04999999999999993
9846,s15850,_0771_/B (sky130_fd_sc_hd__and3b_2),_0771_/X (sky130_fd_sc_hd__and3b_2),0.0,0.0,0.04,1.6,70380.0,174080.0,70380.0,174080.0,0.001529,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.31000000000000005
9847,s15850,_0540_/A (sky130_fd_sc_hd__buf_1),_0540_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.29,1.87,100280.0,209440.0,100280.0,209440.0,0.002152,0.13093,118680.0,211771.4285714285,23122.34128860369,25967.504968435343,1.0,1.0,-0.09000000000000008
9848,s15850,_0680_/B2 (sky130_fd_sc_hd__a32o_2),_0680_/X (sky130_fd_sc_hd__a32o_2),0.0,0.0,0.04,1.84,57500.0,214880.0,57500.0,214880.0,0.002521,0.276499,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.30000000000000004
9849,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.15,1.28,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,40151.42857142857,213714.2857142857,8973.790407944365,12250.788895880483,1.0,1.0,-0.1100000000000001
9850,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,1.27,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.09000000000000008
9851,s15850,_0519_/A (sky130_fd_sc_hd__buf_1),_0519_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.03,0.58,131560.0,198560.0,131560.0,198560.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.019999999999999907
9852,s15850,_0518_/A (sky130_fd_sc_hd__and3_2),_0518_/X (sky130_fd_sc_hd__and3_2),0.0,0.0,0.04,1.68,138460.0,198560.0,138460.0,198560.0,0.001453,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.3599999999999999
9853,s15850,_0516_/D (sky130_fd_sc_hd__nand4_2),_0516_/Y (sky130_fd_sc_hd__nand4_2),0.0,0.0,0.21,1.59,163760.0,174080.0,163760.0,174080.0,0.004573,0.170298,150190.0,193120.0,5278.320439937942,9680.55094850839,2.0,2.0,-0.4500000000000002
9854,s15850,_0857_/B1 (sky130_fd_sc_hd__a22o_2),_0857_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.34,34040.0,198560.0,34040.0,198560.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.020000000000000018
9855,s15850,_0547_/X (sky130_fd_sc_hd__buf_1),_0857_/B1 (sky130_fd_sc_hd__a22o_2),8.0,0.03,0.33,0.0,59800.0,209440.0,34040.0,198560.0,0.13093,0.002411,43502.857142857145,216045.7142857143,10552.822235916665,10280.63366585098,1.0,2.0,0.02
9856,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,43502.857142857145,216045.7142857143,10552.822235916665,10280.63366585098,1.0,1.0,-0.77
9857,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,0.19999999999999996
9858,s15850,_0808_/B1 (sky130_fd_sc_hd__a22o_2),_0808_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.33,45080.0,198560.0,45080.0,198560.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.030000000000000027
9859,s15850,_0547_/X (sky130_fd_sc_hd__buf_1),_0808_/B1 (sky130_fd_sc_hd__a22o_2),8.0,0.03,0.33,0.0,59800.0,209440.0,45080.0,198560.0,0.13093,0.002411,41925.71428571428,216045.7142857143,11089.176189935326,10280.63366585098,1.0,2.0,0.02
9860,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,41925.71428571428,216045.7142857143,11089.176189935326,10280.63366585098,1.0,1.0,-0.77
9861,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,0.19999999999999996
9862,s15850,_0847_/B1 (sky130_fd_sc_hd__a22o_2),_0847_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.36,33120.0,225760.0,33120.0,225760.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.010000000000000009
9863,s15850,_0547_/A (sky130_fd_sc_hd__buf_1),_0547_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.33,1.94,59800.0,209440.0,59800.0,209440.0,0.002152,0.13093,43634.28571428572,212160.0,10406.67551325087,11104.353500617077,1.0,1.0,-0.77
9864,s15850,_0546_/B (sky130_fd_sc_hd__and2b_2),_0546_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,0.98,61640.0,209440.0,61640.0,209440.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,0.19999999999999996
